"","FÖR ATT FÅ LISTAN UPPDATERAD, ELLER FÖR HJÄLP MED ATT BEGÄRA UT DOKUMENT, KONTAKTA arkiv.mop@gmail.com","","","","","","26734","sidor totalt","","","","","","","","","","","","","","","","","","",""
"260","Ev. Förhör, tips, PM och brev där prästen i Swedenborgskyrkan nämns","2020-08-07","2020-08-20","Finns ej (fel person)","","","0","","","","","","","","","","","","","","","","","","","",""
"261","Om medlemslistor Akademiska Pistolklubben där Christer A var medlem. IVA-16636-19","","2020-08-07","IVA-16636-19","","https://drive.google.com/file/d/1ZZ9zOiwxKy-ONvbUv4vIk4ekUWFDuNhz/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"262","Förhör med Gert Fylking 2001-10-27 om Christer Pettersson KD-18188-1-A","","2020-08-07","KD-18188-1-A","","https://drive.google.com/file/d/1eMJJsswSaI_1NDqsejiZJfBS4M16D5Mh/view?usp=sharing","48","","","","","","","","","","","","","","","","","","","",""
"263","Eventuella vittnesmål från Apelbergsgatan av man med beige jacka samt man med kort ljust hår E-17840","2020-08-12","2020-08-12","E-17840, E-17840-1","","https://drive.google.com/file/d/1qVRxHn9lYpLR4Ym2feq_1mPBZo5O6kJe/view?usp=sharing","11","","","","","","","","","","","","","","","","","","","",""
"264","Iakttagelse av vit bil som beter sig märkligt på Apelbergsgatan/Holländargatan","2020-08-12","2020-08-12","EBD-6660","","https://drive.google.com/file/d/1l-e7sC7L3iR1GA6eOb_pVna31VtzC4uz/view?usp=sharing","8","","","","","","","","","","","","","","","","","","","",""
"265","Omparkering av bil Tunnelgatan/Apelbergsgatan, förhör med fru Hillesö I-14079-3A","2020-08-12","2020-08-12","I-14079-3A","","https://drive.google.com/file/d/1Xz1MY1dgJRHS5fvUlvZvxpJwk5D0sbXt/view?usp=sharing","9","","","","","","","","","","","","","","","","","","","",""
"266","Iakttagelse av VW-buss Luntmakargatan/Tunnelgatan G-54-07","2020-08-12","2020-08-12","G-54-07, se 334","","https://drive.google.com/file/d/1sKkZOcW5KyzCTEy8YRK-Wa7LHA2VPEc_/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"267","Förhör med Jan-Henrik Barrling mm ""Försättsblad""","","2020-08-12","YB-10375-14-A, se 267.1-5","","https://drive.google.com/file/d/19YEJvmMKqV8MXZJSiNTW7sfTga0GHX_m/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"267.1","PM skriven av Jan-Henrik Barrling och Walter Kegö del 1","","2020-08-12","YB-10375-15","","https://drive.google.com/file/d/1UZePxZM4zJfF5dx0IVa4AN8kJyy6i-Gk/view?usp=sharing","32","","","","","","","","","","","","","","","","","","","",""
"267.2","PM skriven av Barrling och Kegö del 2","","2020-08-12","YB-10375-15","","https://drive.google.com/file/d/1Lmf6smBvU22oIpeQK-NJucyuGy61aJn2/view?usp=sharing","55","","","","","","","","","","","","","","","","","","","",""
"267.3","Bilaga till Barrling o Kegös PM, Hot eller varningsbrev PKK","","2020-08-12","dnr?","","https://drive.google.com/file/d/1dFAhLmR2ikRsw6yfJZ7W65oHy28WqOvX/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"267.4","Bilaga Barrling o Kegös PM, Yttrande om Mahmut Bilgili tillställt R W van Soest i Deventer, Holland.","","2020-08-12","dnr?","","https://drive.google.com/file/d/117cehPOODJ2jKrKsicYyhSyYplP62zvT/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"267.5","Bilaga Barrling o Kegös PM, Barrlings anteckningar efter möte med Tore Forsberg","","2020-08-12","dnr? datum?","","https://drive.google.com/file/d/1UlDN2Su4SoSxZW5BGkBCEvGggA5IdOg5/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"268","Ev. utredning om larmtider för Skandias bakdörr mot Luntmakargatan.","","2020-08-13","Finns ej","","","0","","","","","","","","","","","","","","","","","","","",""
"269","Ev. utredning om stämpelklockan på Skandia där anställda stämplade ut.","","2020-08-13","Finns ej","","","0","","","","","","","","","","","","","","","","","","","",""
"270","Eventuella förhör med fd chef för kriminalpolisen Tommy Lindström","2020-08-15","2021-01-09","D-17269, se 158","","https://drive.google.com/file/d/1FOKuupcSZp58XYc5nBzQMzeFtN_rEuBc/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"271","Förhör med Gunilla Dahlén som en Susanne Karlsson träffat vid korvkiosken vid Adolf Fredriks Kyrkogata.","2020-08-15","2020-12-08","E-1096-3","","https://drive.google.com/file/d/1w0RZ_Zn2ll4S4yMfPnizZtMrU-jjcqLt/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"271.1","Förhör med Gunilla Dahlén som en Susanne Karlsson träffat vid korvkiosken vid Adolf Fredriks Kyrkogata.","2020-08-15","2020-12-08","E-1096-3-A","","https://drive.google.com/file/d/1UHVGwSiywkXckMJwf94ca3ZZMOhXyElx/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"271.2","Förhör med Gunilla Dahlén som en Susanne Karlsson träffat vid korvkiosken vid Adolf Fredriks Kyrkogata.","2020-08-15","2020-12-08","E-1096-3-B","","https://drive.google.com/file/d/1n2OkICSAR4URXUoTWkBvtxTWeFnMQh1Y/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"271.3","Förhör med Gunilla Dahlén som en Susanne Karlsson träffat vid korvkiosken vid Adolf Fredriks Kyrkogata.","2020-08-15","2020-12-08","E-1096-3-C","","https://drive.google.com/file/d/1IDkhceL-arpbD8xZFcVomkrn3U8yKoRB/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"272","Eventuella förhör med socialborgarråd Inger Båvner ","2020-08-15","2020-12-03","Finns ej","","","","","","","","","","","","","","","","","","","","","","",""
"273","Eventuella förhör med och PM upprättade av poliskommisarie K-G Olsson","2020-08-15","2020-12-21","HA-9803-30, se 99, 321, 585","","https://drive.google.com/file/d/1I0bpiXaGN2ZK3Ta6OyXpTVJB6vSezB2B/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"273.1","Eventuella förhör med och PM upprättade av poliskommisarie K-G Olsson","2020-08-15","2020-12-21","HA-9803-31","","https://drive.google.com/file/d/12TKPgIZ4LuZ898uIS6ojvU9QwLBGVacP/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"274","Eventuella förhör med Veijo Koukkari om Mockfjärdsrevolvern","2020-08-15","2020-12-08","IA-12024-A","","https://drive.google.com/file/d/1WPXcF--tauEhcrdUTdXQ8LNRq52b7OCD/view?usp=sharing","20","","","","","","","","","","","","","","","","","","","",""
"274.1","Eventuella förhör med Veijo Koukkari om Mockfjärdsrevolvern","2020-08-15","2020-12-08","IA-12024-B","","https://drive.google.com/file/d/1lIZwfVFjTtqN6pDyYeGoBopNIPv0wZeo/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"274.2","Eventuella förhör med Veijo Koukkari om Mockfjärdsrevolvern","2020-08-15","2020-12-08","IA-12024-C","","https://drive.google.com/file/d/1NrMktEGFdZ_fWpp1h_NEaE307a_QKNeO/view?usp=sharing","8","","","","","","","","","","","","","","","","","","","",""
"274.3","Eventuella förhör med Veijo Koukkari om Mockfjärdsrevolvern","2020-08-15","2020-12-08","IA-12024-D","","https://drive.google.com/file/d/1AAPel4NNCpRNqsob1d4gHt5sMNBgiHQX/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"274.4","Eventuella förhör med Veijo Koukkari om Mockfjärdsrevolvern","2020-08-15","2020-12-08","IA-12024-F","","https://drive.google.com/file/d/1S1aY36bVVTRUDOBOBgWJbCaQPPJgDyxd/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"274.5","Eventuella förhör med Veijo Koukkari om Mockfjärdsrevolvern","2020-08-15","2020-12-08","IA-12024-H","","https://drive.google.com/file/d/1tOBRDzPFcc7g-15x2ozyASsyulWf3Shj/view?usp=sharing","7","","","","","","","","","","","","","","","","","","","",""
"275","Eventuella förhör med en Jorma K, en av rånarna i Bruzaholm där Mockfjärdsrevolvern användes.","2020-08-15","2020-12-08","IA-12034","","https://drive.google.com/file/d/1cIZ2DkstZKNVn4bLfp2tsDJqDbme637L/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"275.1","Eventuella förhör med en Jorma K, en av rånarna i Bruzaholm där Mockfjärdsrevolvern användes.","2020-08-15","2020-12-08","IA-12034-A","","https://drive.google.com/file/d/1ewI7aTN7YsW-KmPweB9MVtzp9oYFk6OT/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"275.2","Eventuella förhör med en Jorma K, en av rånarna i Bruzaholm där Mockfjärdsrevolvern användes.","2020-08-15","2020-12-08","IA-12034-B","","https://drive.google.com/file/d/1RZ1YUGLL3SRiCI_AM0tQSNgvMO6FZ09e/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"275.3","Eventuella förhör med en Jorma K, en av rånarna i Bruzaholm där Mockfjärdsrevolvern användes.","2020-08-15","2020-12-08","IA-12034-D","","https://drive.google.com/file/d/1d3sWoRyHWh-d1hysDJAP0fOZj9FfCNN2/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"275.4","Eventuella förhör med en Jorma K, en av rånarna i Bruzaholm där Mockfjärdsrevolvern användes.","2020-08-15","2020-12-08","IA-12034-F","","https://drive.google.com/file/d/1NRtJMlZ_T4V-mSH8QzRKqzili9mjRTIt/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"276","Eventuella förhör med Harri Ainasoja, bror till Lasse Ainasoja.","2020-08-15","2020-12-03","Finns ej","","","","","","","","","","","","","","","","","","","","","","",""
"277","Alla ev förhör med Lars Eric Nyman, aktiv i WACL","2020-08-15","2020-10-21","D-16676-1-B","","https://drive.google.com/file/d/15YAVxUkWO9U6aBIwXaQjh_GoBWdV9Rjy/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"277.1","Två historier (om WACL, Lars Eric Nyman, Åke J Ek)","","2021-12-24","D-16676, se 69, 277","","https://drive.google.com/file/d/1VDP58Hye7N1s99JRLxB6T9MzU_h3_gWw/view?usp=sharing","","","","","","","","","","","","","","","","","","","","",""
"277.2","Två historier, förhör med Lars-Eric Nyman och förhör med kvinna som var med Nyman på Tre kockars krog på mordkvällen","","2022-05-01","D-16676","","https://drive.google.com/file/d/1W1-KqX-vSrWy34oVxLXDNJ0HHzeuejjw/view?usp=sharing","9","","","","","","","","","","","","","","","","","","","",""
"278","Alla ev förhör med Ulf Hamacher, aktiv i St Michaelsorden, SNF och WACL. 28 april 1988 om Stefan Krogstad","2020-08-15","2022-01-17","HJ-9708, se 1271","","https://drive.google.com/file/d/1v1TgsOGraXbMeZXG5go04jL_qcSRVX1v/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"278.1","Alla ev förhör med Ulf Hamacher, aktiv i St Michaelsorden, SNF och WACL. 30 juli 1986","2020-08-15","2020-11-05","HL-12544-6, se 494","","https://drive.google.com/file/d/1LJDn3YpJNBR-7ZtRv5dzgf5YhurBv_qz/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"278.2","Alla ev förhör med Ulf Hamacher, aktiv i St Michaelsorden, SNF och WACL. 2 dec 1992 (fel dnr?!)","2020-08-15","2020-11-05","HL-12544-6 (samma dnr som 278.1)","","https://drive.google.com/file/d/1UysezwOlDwg-Pfyz2ceomoRACMzARWok/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"279","Alla ev förhör med konspirationsteoretikern Jüri Lina","2020-08-15","2020-10-21","D-6043-1-A","","https://drive.google.com/file/d/1FHN1fWvgSN6MWaTBXsZ_E48V58sGnsKG/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"279.1","Tips om journalisten Roy (Carson?) och Jüri Lina samt förhör med Lina om Latif mm","2020-08-15","2020-11-05","N-3178 (felsorterade sidor)","","https://drive.google.com/file/d/1-mJsH6c7h0YDHfIhvncE7w39GBmRtMst/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"280","Alla handlingar i uppslaget HI-7504 om WACL. HI-7504-00, -01, -02","2020-08-15","2020-10-21","Se 23, 157, 277, 279, 280, 435, 440, 445, 605","","https://drive.google.com/file/d/170o6msjQbLt6sD3c1E1d4UNEy1kHhU9I/view?usp=sharing","30","","","","","","","","","","","","","","","","","","","",""
"280.1","Slagning Anders Larsson","2020-08-15","2020-10-21","HI-7504-2-B","","https://drive.google.com/file/d/1j5OQNI3kvWdfQQAWOIZCp3rLBSF0xPe1/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"280.2","PM om Demokratisk Allians baserad på uppgifter lämnade av Anders Larsson","2020-08-15","2020-10-21","HI-7504-3","","https://drive.google.com/file/d/1C0GeJ9pNFwE8-DPG_4a1GuEhWEnanCmg/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"280.3","Uppgifter om Mihkel Mathiesen","2020-08-15","2020-10-21","HI-7504-5","","https://drive.google.com/file/d/10kzUTvjxO-hY6iSjxp0RrcxWPvq6Wj4k/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"280.4","Uppgifter om Birger Hagård","2020-08-15","2020-10-21","HI-7504-6","","https://drive.google.com/file/d/1nzmndwQF8fChMELTKD_sos96m4Hx4Ko0/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"280.5","Uppgifter om Lars-Erik Nyman","2020-08-15","2020-10-21","HI-7504-7","","https://drive.google.com/file/d/1b8BoUXXZyxAckCsntfRejlThmKBOeXT3/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"280.6","Uppgifter om Arvo Horm","2020-08-15","2020-10-21","HI-7504-8, se 1020","","https://drive.google.com/file/d/1xSMdoIJmbQbrC_7A4PUUrWpEbJuvVTy4/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"280.7","Deltagare EUROWACL Köpenhamn 1979","2020-08-15","2020-10-21","HI-7504-9","","https://drive.google.com/file/d/1vymtprpU_A5igIOj94qSVYlFhv2i7MI5/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"280.8","Om vykort till Regeringskansliet","2020-08-15","2020-10-21","HI-7504-10","","https://drive.google.com/file/d/1lo48jkF64QcDFRdA824z8BpY1YrAlfWg/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"280.9","Skrivelse om WACL till Anna-Greta Leijon","2020-08-15","2020-10-21","HI-7504-11","","https://drive.google.com/file/d/1BXH0ZfrfL9lbGqIHQqiUXWw2hxLMIS9t/view?usp=sharing","7","","","","","","","","","","","","","","","","","","","",""
"280,10","Handlingar om WACL skrivna av Anders Larsson och inlämnade till PU av Claes Palme","2020-08-15","2020-11-05","HI-7504-13, endast försättssida","","https://drive.google.com/file/d/1g5i1VHSs0ENaOxLSY6vYQWe9xC2g1T6R/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"280.11","Odaterad PM om WACL från Rikskriminalsektionen","2020-08-15","2020-11-05","HI-7504-14","","https://drive.google.com/file/d/1CeggDXttT-wlKAvaQ5jTCxU4AlKuaP35/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"280.12","Förhör med Arvo Horms dotter Anne-Marie Asker","2020-08-15","2022-01-17","HI-7504-12","","https://drive.google.com/file/d/1C1jmPqMiGlRWT12MEHPRs7RM3NfC-QR6/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"281","Förhör med Lisbet Palme efter C-116-L eller som inte ingick i FUP mot CP","2020-08-16","2020-08-30","T-116-B?, Se 314","","https://drive.google.com/file/d/1HtLKR900R3J1GyusFRJcqnXlE5W7bjQ7/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"281.1","Förhör Lisbet Palme","2020-08-16","2020-08-30","T-116-C","","https://drive.google.com/file/d/1GQ08F6OPAlAcu53FephibcL0CSjwUcp1/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"281.2","Förhör Lisbet Palme","2020-08-16","2020-08-30","T-116-G","","https://drive.google.com/file/d/1ceu5cLOP5BxnWWmCgIvm9Q_AOq7B7OeJ/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"281.3","Förhör Lisbet Palme","2020-08-16","2020-08-30","T-116-J","","https://drive.google.com/file/d/1XAOw--STrcj4mqoFTGR3LbhD3OzFZb2b/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"281.4","Förhör Lisbet Palme","2020-08-16","2020-08-30","T-116-M","","https://drive.google.com/file/d/1lmi0_4yFoUcn_FYkYDOmEiKFXt-xyQd-/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"281.5","Förhör Lisbet Palme","","2021-02-23","T-116-I","","https://drive.google.com/file/d/143e6znSkwPe9bjgzqB4It3zhlamaYA2-/view?usp=sharing","17","","","","","","","","","","","","","","","","","","","",""
"281.6","Förhör Lisbet Palme","","2021-02-23","T-116-K","","https://drive.google.com/file/d/1gdsy8vAIuKcWWxi9QVcXhIaoZgxw7i3H/view?usp=sharing","1","","","","","","","","","","","","","","","","","","","",""
"281.7","Förhör Lisbet Palme","","2021-02-23","T-116-H","","https://drive.google.com/file/d/15-k8lFL9qHceCo-kYIiRLHffharDGPeY/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"281.8","Förhör Lisbet Palme","","2021-02-23","T-116-L","","https://drive.google.com/file/d/1mini5adiFMgeNhoV3_8ST9f15_Lmn5Yn/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"281.9","Förhör Lisbet Palme","","2021-02-23","T-116-E","","https://drive.google.com/file/d/1js_VsiyF3_fB0sLWxhDyVkc43eiU6d5U/view?usp=sharing","19","","","","","","","","","","","","","","","","","","","",""
"281,10","Förhör Lisbet Palme","","2021-02-23","T-116-5","","https://drive.google.com/file/d/1mjoC_e7EJON_ZkSfZQczs9cs0LbTtRag/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"281.11","Förhör Lisbet Palme","","2021-02-23","T-116-G","","https://drive.google.com/file/d/1bmiQxMQy0Lc4x97EbhPS9oHhgW_Wsbc4/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"281.12","Förhör Lisbet Palme","","2021-02-23","T-116-J","","https://drive.google.com/file/d/1i-Y6Bi0CTFqQnB3eyR8AJxXn9DwwdRyt/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"282","Förhör med advokat Pelle Svensson","","2020-08-18","KK-17882-B","","https://drive.google.com/file/d/1VPlHRJvjX7l10RnfEFnUN8KL0_uZJxJi/view?usp=sharing","62","","","","","","","","","","","","","","","","","","","",""
"282.1","Förhör med advokat Pelle Svensson","","2020-08-18","KK-17882-C","","https://drive.google.com/file/d/19WAUUgRscshTutipG9DtQKnGJGZSpcnl/view?usp=sharing","54","","","","","","","","","","","","","","","","","","","",""
"283","Eventuella förhör med Birgitta Brolund på SLC","2020-08-20","2020-09-07","AB-7991-4, se 283.1","","https://drive.google.com/file/d/1X0IOxozgP9ancfjSuajIb7DyBoMnrRbq/view?usp=sharing","20","","","","","","","","","","","","","","","","","","","",""
"283.1","Handskrivet protokoll av Birgitta Brolund på SLC från mordnatten","2020-09-07","2020-11-30","dnr?","","https://drive.google.com/file/d/1Q5ZVGGr0XuX0bZW9DLYQ-Uo9zMLfjYYI/view?usp=sharing","14","","","","","","","","","","","","","","","","","","","",""
"284","Om övervakning av Palme, bilagor till SÄPO-PM. ","2020-08-21","2020-11-08","A-11544-01 till -12, se 89, 125, 239","","https://drive.google.com/file/d/1UttwypRCNu1N7mbJ3xVNRKtvMrR8fRTE/view?usp=sharing","16","","","","","","","","","","","","","","","","","","","",""
"285"," över material som KG Svensson, Hans Wranghult o Gunnar Severin överlämnat till PU","2020-08-21","2020-11-09","A-11279, -01","","https://drive.google.com/file/d/1K-h55bduMllFRLn1mVBTcyPya1RcvyrR/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"286","/sammanställning över samtliga inkomna tips och vittnesmål gällande personer med Walkie Talkie.","2020-08-21","2020-11-09","Fick samma handlingar som i 113 + 156","","","","","","","","","","","","","","","","","","","","","","",""
"287","Utredning, PM eller andra dokument som identifierar personer med Walkie Talkie.","2020-08-21","2020-11-11","Inga WT-män är identifierade, se 113, 113.1 och 156","","","","","","","","","","","","","","","","","","","","","","",""
"288","Dokument och annat material som överlämnats till journalisten och författaren Thomas Pettersson.","2020-08-21","2021-03-07","Finns ej","","","","","","","","","","","","","","","","","","","","","","",""
"289","Utredning, PM och övrigt material angående kokainärendet 17,00-01,00 860228-860301.","2020-08-21","2020-11-10","A-11408-2","","https://drive.google.com/file/d/1aYdHZxdOtknrxnCu-Nqynnt9p2UnADMF/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"289.2","Lista över tjänstgörande under kvällen den 28 samt vem som var chef","","2022-07-12","A-11408","","https://drive.google.com/file/d/1UMOHor1Nmrlh9vgVgs3ZNx0T-XVVRtxK/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"289.1","Förhör med kriminalinspektör i kokainärendet med spaningsplats på Brännkyrkagatan 21","2020-08-21","2020-11-10","EAD-10245, se 302, 304, 625-628","","https://drive.google.com/file/d/1BKZvon1ko1m3TbgwA0qx-2e3C-BhaBhG/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"290","Alla förhör med polis och narkotikaspanare Anders Nylander","2020-08-21","2020-11-10","A-11409","","https://drive.google.com/file/d/1IXOXOqMvQTGdGf_BTU2OS6NnVbtZST6E/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"291","Alla förhör med polis och narkotikaspanare Bengt Segersten","2020-08-21","2020-11-10","A-11410","","https://drive.google.com/file/d/1-NfwtkEUsyVTQYCa-LC6UOd8Htq_Hs6M/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"292","Alla förhör med polis och narkotikaspanare Gunnar Hollstein","2020-08-21","2020-11-10","A-11411","","https://drive.google.com/file/d/18Zt1TJ1XOupDAxIUKG3v_qeUgg9Tth7I/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"293","Alla förhör med polis och narkotikaspanare Hans Brolin","2020-08-21","2020-11-10","A-11412","","https://drive.google.com/file/d/1fbepcdopWGavs-JKAKTUllwpIE4g9Fg9/view?usp=sharing","9","","","","","","","","","","","","","","","","","","","",""
"294","Alla förhör med polis och narkotikaspanare Monika Tärnåsen","2020-08-21","2020-11-10","A-11415, dublett, se 44","","","","","","","","","","","","","","","","","","","","","","",""
"295","Alla förhör med polis och narkotikaspanare Carina Sahlin","2020-08-21","2021-12-13","A-11419, dublett, se 1297","","","","","","","","","","","","","","","","","","","","","","",""
"296","Utredning, PM och övrigt material angående Solnaärendet 15,20-01,00 860228-860301.","2020-08-21","2020-11-19","A-11408-3","","https://drive.google.com/file/d/1P1hjl8TElsS2VSNUQD6CbkovkAdJ5lIV/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"296.1","Frågeformulär Stefan Holmen","2020-08-21","2020-11-19","A-11416-A","","https://drive.google.com/file/d/1e1hNRqq3sN3s7OzPUeF6Vfpbl6dn5SvH/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"296.2","Frågeformulär Ali Lindholm","2020-08-21","2020-11-19","A-11418-A","","https://drive.google.com/file/d/10KaLLKqxI-tVAvJ-4-jxQq9b7NYJdpGp/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"297","Alla förhör med polis och narkotikaspanare Stefan Holmen","2020-08-21","2020-11-10","A-11416","","https://drive.google.com/file/d/15TPoScZ4w6Tw_bD3NB4kJuNzHd29CvsZ/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"298","Alla förhör med polis och narkotikaspanare Leif Söderman","2020-08-21","2020-11-10","A-11417","","https://drive.google.com/file/d/1buZnNIH6-5hjr_6Ddx_Y2SIjoPG3GcBM/view?usp=sharing","5","","","","","","","","","","","","","","","","","","","",""
"299","Alla förhör med polis och narkotikaspanare Ali Lindholm","2020-08-21","2020-11-10","A-11418","","https://drive.google.com/file/d/1yrzBfQyA3Y121sLDZBmTfWpfV2PdTLuR/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"300","Alla förhör med polis och narkotikaspanare Olofsson","2020-08-21","2020-11-10","A-11421","","https://drive.google.com/file/d/1r15sKdmEBH8jaAeje4NpW0_0RpSaGTfB/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"301","Alla förhör med polis och narkotikaspanare Janrell.","2020-08-21","2020-11-10","A-11420","","https://drive.google.com/file/d/1bat8bhthmjMVnWiC7yY4nBmUlryMwYkl/view?usp=sharing","7","","","","","","","","","","","","","","","","","","","",""
"302","Utredning, PM och övrigt material angående stödpatrull till narkotikaärenden 15,00-01,00 860228-860301.","2020-08-21","2021-03-11","A-11422-00-A, EAD-10245-00-B, se 304","","","","","","","","","","","","","","","","","","","","","","",""
"303","Alla förhör med polis och narkotikaspanare Owe Persson.","2020-08-21","2021-03-11","EAD-10245-00, EAD-10245-00-A, N-3265-00, se 625-628","","","","","","","","","","","","","","","","","","","","","","",""
"304","Alla förhör med polis och narkotikaspanare Robert Andersson. (Brännkyrkagatan 21)","2020-08-21","2020-11-19","A-11422, se 289.1, 302","","https://drive.google.com/file/d/1jbFHCk7--w_Cf1TMOqaOnUdheQaioXCr/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"305","Alla förhör med polis och narkotikaspanare Stefan Ahlgren.","2020-08-21","2020-11-27","A-11423","","https://drive.google.com/file/d/1NQMt3vbgqkVwvhyirHOiISXZo6y6YbSw/view?usp=sharing","4","","","","","","","","","","","","","","","","","","","",""
"306","Alla förhör med polis och chaufför Rolf ’’Dallas’’ Dahlgren.","2020-08-21","2021-03-10","Se 307","","","0","","","","","","","","","","","","","","","","","","","",""
"307","Utredning, PM och allt övrigt material avseende Hans Holmérs vistelseort mordkvällen/natten.","2020-08-21","2021-03-10","Se 306, 308, 310","","https://drive.google.com/file/d/1Xj7XIxQ0YJj3V6haIS5zCqRSv4XLOASb/view?usp=sharing","38","","","","","","","","","","","","","","","","","","","",""
"308","Allt material från Scandic Hotell Borlänge såsom kontokortslip, hotelliggare och övrig dokumentation från hotellet.","2020-08-21","2020-12-17","D-13303-4, se 307, 310","","https://drive.google.com/file/d/160aUb_A4JD43yXtGBdEXMNpzNL0sEO1R/view?usp=sharing","3","","","","","","","","","","","","","","","","","","","",""
"309","Alla förhör med Reidun Andreasson Scandic hotell Borlänge.","2020-08-21","2021-03-07","Finns ej","","","","","","","","","","","","","","","","","","","","","","",""
"310","Alla förhör med Elisabet Berggren Scandic hotell Borlänge.","2020-08-21","2020-11-11","D-13303-05, se 307, 308","","https://drive.google.com/file/d/1y1017CW2SkUe2m6rxlydU27RSQx8Cswq/view?usp=sharing","2","","","","","","","","","","","","","","","","","","","",""
"311","Alla förhör med Norrköpingspolisen Hans Lundmark.","2020-08-21","2020-11-27","A-14751-07-A, -B","","https://drive.google.com/file/d/1cCDvngl9kidOZBQhmFm76Etcbq0IfM5m/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
"312","Alla förhör med polis Nils Linder.","2020-08-21","2021-03-07","Finns ej","","","","","","","","","","","","","","","","","","","","","","",""
"313","Alla tips som lämnats eller förmedlats av Leif GW Persson. LGWP överlämnar brev med tips om kula.","2020-08-21","2021-01-20","I-21987","","https://drive.google.com/file/d/11HEH4Lx1ZfCrCdSvChy_l6T3i8qyMD4V/view?usp=sharing","6","","","","","","","","","","","","","","","","","","","",""
